VERKOOPPUNT;LON;LAT;GEBIED;VKP_BEGIN;VKP_EIND;GEB_BEGIN;GEB_EIND;VKP_DOMEIN;GEB_DOMEIN;VKP_OMS;GEBR_DOEL_GEB
1552;4.303501159;52.080697948;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'PRINSESSEWAL 9 (658)';BETAALDP
1552;4.302537654;52.081379894;T01A;20/10/1992;NULL;01/12/2015;NULL;518;518;'PRINSESSEWAL 36 (2278)';BETAALDP
1553;4.305428872;52.078996638;T01A;20/10/1992;NULL;01/12/2015;NULL;518;518;'PRINSESTR 45 (382)';BETAALDP
1553;4.304369456;52.079715192;T01A;20/10/1992;NULL;01/12/2015;NULL;518;518;'PRINSESTR 81 (381)';BETAALDP
1553;4.306987381;52.078317015;T01A;20/10/1992;NULL;01/12/2015;NULL;518;518;'PRINSESTR 2 (383)';BETAALDP
1555;4.268660362;52.105205974;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 763 (393)';BETAALDP
1555;4.265064491;52.102798568;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 732 (386)';BETAALDP
1555;4.266689855;52.103785706;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 747 (396)';BETAALDP
1555;4.263090115;52.101397464;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 716 (389)';BETAALDP
1555;4.26357511;52.101745046;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 720 (387)';BETAALDP
1555;4.269904036;52.10614023;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 774 (391)';BETAALDP
1555;4.262049258;52.09945432;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'A MAASPLEIN 3 (4537)';BETAALDP
1555;4.266036863;52.10324258;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 742 (385)';BETAALDP
1555;4.262596771;52.100785684;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 707 (397)';BETAALDP
1555;4.268105268;52.104722522;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 759 (394)';BETAALDP
1555;4.267460748;52.104250217;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 753 (395)';BETAALDP
1555;4.264334347;52.102276334;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 726 (388)';BETAALDP
1555;4.269194353;52.105648234;T29;20/10/1992;NULL;01/09/2015;NULL;518;518;'STRANDWEG 769 (392)';BETAALDP
1559;4.325389592;52.094472783;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 137 (3345)';BETAALDP
1559;4.329678733;52.095880036;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 195 (3335)';BETAALDP
1559;4.324999684;52.094447796;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 129 (3346)';BETAALDP
1559;4.313634141;52.090207887;T10;21/10/1992;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 15 (415)';BETAALDP
1559;4.331987413;52.096594322;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 239 (3332)';BETAALDP
1559;4.322487355;52.093748035;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 100 (3340)';BETAALDP
1559;4.321615526;52.093207701;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 59 (3338)';BETAALDP
1559;4.322630523;52.093579891;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 79 (3347)';BETAALDP
1559;4.323169519;52.093605118;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 89 (3334)';BETAALDP
1559;4.314063561;52.090531059;T10;05/11/1992;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 27 (686)';BETAALDP
1559;4.315087487;52.091150802;T10;19/01/1994;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 36 (2306)';BETAALDP
1559;4.325250287;52.094774123;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 182 (3336)';BETAALDP
1559;4.317196173;52.091432427;T10;21/10/1992;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 44 (416)';BETAALDP
1559;4.313247955;52.090342642;T10;19/01/1992;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 10 (2305)';BETAALDP
1559;4.333779073;52.097281426;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 309 (3343)';BETAALDP
1559;4.319618562;52.09230986;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WASSENAARSEWEG 51 (3333)';BETAALDP
1560;4.328286265;52.06123216;T18F;19/11/2001;NULL;25/11/2015;NULL;518;518;'V MUSSCHENBROEKSTR 192 (3559)';BETAALDP
1560;4.329050637;52.060713215;T18F;06/11/1992;NULL;25/11/2015;NULL;518;518;'J VD HEIJDENSTR 119 (1165)';BETAALDP
1561;4.327457284;52.092748362;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WEISSENBRUCHSTR 281 (3349)';BETAALDP
1561;4.321517761;52.090594585;T10;21/10/1992;NULL;01/09/2015;NULL;518;518;'WEISSENBRUCHSTR 115 (426)';BETAALDP
1561;4.322941201;52.091044281;T10;09/09/1999;NULL;01/09/2015;NULL;518;518;'WEISSENBRUCHSTR 121 (3351)';BETAALDP
1564;4.293880491;52.083070613;T01;21/10/1992;NULL;31/08/2015;NULL;518;518;'ZOUTMANSTR 61 (431)';BETAALDP
1564;4.295491389;52.081675637;T01;21/10/1992;NULL;31/08/2015;NULL;518;518;'ZOUTMANSTR 45 (430)';BETAALDP
1564;4.29595466;52.081288577;T01;21/10/1992;NULL;31/08/2015;NULL;518;518;'ZOUTMANSTR 16 (433)';BETAALDP
1564;4.293044418;52.083669314;T01;21/10/1992;NULL;31/08/2015;NULL;518;518;'ZOUTMANSTR 92 (432)';BETAALDP
1565;4.319635098;52.081766734;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'PRINSESSEGRACHT 9 (437)';BETAALDP
1565;4.318438885;52.08270535;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'PRINSESSEGRACHT 4 (438)';BETAALDP
1566;4.309369791;52.085093285;T01B;05/11/1992;NULL;01/12/2015;NULL;518;518;'L COUPERUSPLEIN 2 (449)';BETAALDP
1567;4.305427617;52.084014847;T01B;05/11/1992;NULL;01/12/2015;NULL;518;518;'MAURITSKADE 5 (462)';BETAALDP
1568;4.30992479;52.085782834;T01B;05/11/1992;NULL;01/12/2015;NULL;518;518;'MAURITSKADE 45 (464)';BETAALDP
1568;4.308187446;52.085090627;T01B;05/11/1992;NULL;01/12/2015;NULL;518;518;'MAURITSKADE 35 (463)';BETAALDP
1569;4.315821055;52.083161134;T01B;11/10/1993;NULL;01/12/2015;NULL;518;518;'NWE UITLEG 1 (505)';BETAALDP
1569;4.31464616;52.085064548;T01B;05/11/1992;NULL;01/12/2015;NULL;518;518;'NWE UITLEG 28 (500)';BETAALDP
1570;4.314400752;52.084347631;T01B;11/10/1993;NULL;01/12/2015;NULL;518;518;'SMIDSWATER 25 (506)';BETAALDP
1571;4.311370729;52.083384019;T01B;11/10/1992;NULL;01/12/2015;NULL;518;518;'KAZERNESTR 37 (3657)';BETAALDP
1571;4.309446792;52.083687165;T01B;11/10/1992;NULL;01/12/2015;NULL;518;518;'WILLEMSTR 64 (517)';BETAALDP
1572;4.315650544;52.078198979;T01A;06/11/1992;NULL;01/12/2015;NULL;518;518;'BAGIJNESTR 36 (524)';BETAALDP
1573;4.315510617;52.081049603;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'L HOUTSTR 11 (548)';BETAALDP
1574;4.316437048;52.081849168;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'SCHOUWBURGSTR 8 (566)';BETAALDP
1575;4.302883803;52.083194498;T01A;18/05/2001;NULL;01/12/2015;NULL;518;518;'HOGEWAL 16 (3506)';BETAALDP
1575;4.302779871;52.083278971;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'HOGEWAL 16 (585)';BETAALDP
1576;4.303861539;52.079468196;T01A;05/11/1992;NULL;01/12/2015;NULL;518;518;'PIETERSTR 20 (650)';BETAALDP
1577;4.304811234;52.0838856;T01B;05/11/1992;NULL;01/12/2015;NULL;518;518;'SCHEVENINGSEVEER 9 (661)';BETAALDP
1578;4.328130688;52.091590776;T10;08/09/1999;NULL;01/09/2015;NULL;518;518;'BENOORDENHOUTSEWEG 94 (3246)';BETAALDP
1578;4.324967557;52.09014444;T10;08/09/1999;NULL;01/09/2015;NULL;518;518;'BENOORDENHOUTSEWEG 66 (3243)';BETAALDP
1578;4.32650319;52.090932441;T10;08/09/1999;NULL;01/09/2015;NULL;518;518;'BENOORDENHOUTSEWEG 80 (3249)';BETAALDP
1578;4.334940927;52.094397542;T10;08/09/1999;NULL;01/09/2015;NULL;518;518;'BENOORDENHOUTSEWEG 254 (3245)';BETAALDP
1578;4.322687341;52.08910016;T10;05/11/1992;NULL;01/09/2015;NULL;518;518;'BENOORDENHOUTSEWEG 2 (725)';BETAALDP
1580;4.304785789;52.09130412;T08B;05/11/1992;NULL;29/09/2015;NULL;518;518;'BANKASTR 1 (738)';BETAALDP
1580;4.304357892;52.091450786;T08B;05/11/1992;NULL;29/09/2015;NULL;518;518;'BANKASTR 40 (739)';BETAALDP
1580;4.303704899;52.092330847;T08B;30/10/1997;NULL;29/09/2015;NULL;518;518;'BANKASTR 95 (3072)';BETAALDP
1580;4.304085504;52.091872371;T08B;30/10/1997;NULL;29/09/2015;NULL;518;518;'BANKASTR 91 (3038)';BETAALDP
1581;4.30304494;52.090165858;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'BURG PATIJNLAAN 55 (3061)';BETAALDP
1581;4.300641228;52.089436092;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'BURG PATIJNLAAN 35 (3062)';BETAALDP
1581;4.299746655;52.089359166;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'BURG PATIJNLAAN 334 (3060)';BETAALDP
1581;4.301661303;52.08990176;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'BURG PATIJNLAAN 1104 (3063)';BETAALDP
1582;4.300457914;52.094190497;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KERKHOFLAAN 17 (3036)';BETAALDP
1582;4.301434722;52.094665124;T08;06/11/1992;NULL;01/09/2015;NULL;518;518;'KERKHOFLAAN 12 (758)';BETAALDP
1583;4.310056007;52.091906085;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KONINGINNEGRACHT 65 (3083)';BETAALDP
1583;4.306614484;52.095935141;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KONINGINNEGRACHT 135 (3080)';BETAALDP
1583;4.309127609;52.092979972;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KONINGINNEGRACHT 82 (3084)';BETAALDP
1583;4.311189958;52.090519176;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KONINGINNEGRACHT 47 (3085)';BETAALDP
1583;4.310698956;52.091121331;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KONINGINNEGRACHT 56 (3082)';BETAALDP
1583;4.307621523;52.094779514;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'KONINGINNEGRACHT 101 (3081)';BETAALDP
1584;4.30659251;52.089141898;T08;30/10/1997;NULL;01/09/2015;NULL;518;518;'NASSAUPLEIN 39 (3094)';BETAALDP
1584;4.305329955;52.089920548;T08;06/11/1992;NULL;01/09/2015;NULL;518;518;'NASSAUPLEIN 11 (792)';BETAALDP
1584;4.305866332;52.09000663;T08;06/11/1992;NULL;01/09/2015;NULL;518;518;'NASSAUPLEIN 27 (791)';BETAALDP
1586;4.32513096;52.092312053;T10A;06/11/1992;NULL;17/09/2015;NULL;518;518;'V HOYTEMASTR 37 (908)';BETAALDP
1586;4.324204739;52.093589876;T10A;06/11/1992;NULL;17/09/2015;NULL;518;518;'V HOYTEMASTR 111 (909)';BETAALDP
1586;4.324776835;52.093032217;T10A;06/11/1992;NULL;17/09/2015;NULL;518;518;'V HOYTEMASTR 75 (906)';BETAALDP
1586;4.324630549;52.092393043;T10A;06/11/1992;NULL;17/09/2015;NULL;518;518;'V HOYTEMASTR 44 (907)';BETAALDP
1588;4.341966475;52.09108378;T11;26/06/1997;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 409 (2807)';BETAALDP
1588;4.340344657;52.090509812;T11;26/06/1997;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 369 (2808)';BETAALDP
1588;4.328459986;52.084666014;T11;14/06/1993;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 93 (2004)';BETAALDP
1588;4.334310058;52.087446425;T11;06/11/1992;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 193 (951)';BETAALDP
1588;4.330442684;52.085672145;T11;14/06/1993;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 62 (2006)';BETAALDP
1588;4.330623079;52.085658284;T11;14/06/1993;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 131 (2007)';BETAALDP
1588;4.340813926;52.090437325;T11;26/06/1997;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 375 (2805)';BETAALDP
1588;4.336062597;52.088428642;T11;26/06/1997;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 229 (2812)';BETAALDP
1588;4.331409645;52.085854286;T11;14/06/1993;NULL;01/09/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 151 (2008)';BETAALDP
1589;4.322431922;52.082078834;T01E;06/11/1992;NULL;01/12/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 2 (944)';BETAALDP
1589;4.324521455;52.07973746;T01E;06/11/1992;NULL;01/12/2015;NULL;518;518;'RIJNSTR  (2155)';BETAALDP
1589;4.324316844;52.082762994;T01E;06/11/1992;NULL;01/12/2015;NULL;518;518;'BEZUIDENHOUTSEWEG 57 (941)';BETAALDP
1590;4.341195035;52.082869777;T11;22/11/1994;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 210 (2368)';BETAALDP
1590;4.33971514;52.083859094;T11;06/11/1992;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 1 (2340)';BETAALDP
1590;4.340908633;52.082768125;T11;24/06/1994;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 221 (2341)';BETAALDP
1590;4.340472788;52.083494333;T11;06/11/1992;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 162 (2367)';BETAALDP
1590;4.337709795;52.085844011;T11;06/11/1992;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 84 (968)';BETAALDP
1590;4.336068579;52.086975387;T11;22/11/1994;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 46 (2370)';BETAALDP
1590;4.338043712;52.085218235;T11;22/11/1994;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 127 (2369)';BETAALDP
1590;4.339147011;52.084575537;T11;06/11/1992;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 134 (1836)';BETAALDP
1590;4.336112679;52.087274438;T11;22/11/1994;NULL;01/09/2015;NULL;518;518;'LN V NW OOST-INDIE 24 (2371)';BETAALDP
1591;4.335484385;52.085570708;T11F;06/11/1992;NULL;25/11/2015;NULL;518;518;'THERESIASTR 146 (985)';BETAALDP
1591;4.338860829;52.086982651;T11F;26/06/1997;NULL;25/11/2015;NULL;518;518;'THERESIASTR 175 (3189)';BETAALDP
1591;4.331242813;52.083732142;T11F;06/11/1992;NULL;25/11/2015;NULL;518;518;'THERESIASTR 47 (981)';BETAALDP
1591;4.333222815;52.084569386;T11F;23/07/1993;NULL;25/11/2015;NULL;518;518;'THERESIASTR 48 (2158)';BETAALDP
1591;4.332358359;52.084040819;T11F;06/11/1992;NULL;25/11/2015;NULL;518;518;'THERESIASTR 77 (982)';BETAALDP
1591;4.337997744;52.086726702;T11F;26/06/1997;NULL;25/11/2015;NULL;518;518;'THERESIASTR 212 (2823)';BETAALDP
1591;4.336669435;52.085947459;T11F;15/10/1996;NULL;25/11/2015;NULL;518;518;'THERESIASTR 131 (2644)';BETAALDP
1591;4.339028668;52.087200151;T11F;26/06/1997;NULL;25/11/2015;NULL;518;518;'THERESIASTR 268 (2824)';BETAALDP
1591;4.337893456;52.08653845;T11F;26/06/1997;NULL;25/11/2015;NULL;518;518;'THERESIASTR 145 (2821)';BETAALDP
1591;4.334446254;52.084958449;T11F;06/11/1992;NULL;25/11/2015;NULL;518;518;'THERESIASTR 99 (983)';BETAALDP
1591;4.330280779;52.083161373;T11F;26/06/1997;NULL;25/11/2015;NULL;518;518;'THERESIASTR 13 (2822)';BETAALDP
1592;4.270849991;52.077252614;T12B;06/11/1992;NULL;18/09/2015;NULL;518;518;'FAHRENHEITSTR 531 (988)';BETAALDP
1592;4.270364038;52.07772187;T12B;29/04/2010;NULL;18/09/2015;NULL;518;518;'FAHRENHEITSTR 567 (4330)';BETAALDP
1592;4.269406978;52.078491816;T12B;06/11/1992;NULL;18/09/2015;NULL;518;518;'FAHRENHEITSTR 496 (987)';BETAALDP
1594;4.29773127;52.085789948;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 52 (1035)';BETAALDP
1594;4.289729765;52.082559147;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 122 (1032)';BETAALDP
1594;4.29180005;52.083792593;T01;08/07/1996;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 98 (2625)';BETAALDP
1594;4.289327208;52.082592611;T01;09/07/1996;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 107 (2627)';BETAALDP
1594;4.291130492;52.083280193;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 108 (1033)';BETAALDP
1594;4.295738896;52.085135737;T01;08/07/1996;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 38 (1036)';BETAALDP
1594;4.294307015;52.084823213;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'LN V MEERDERVOORT 78 (1034)';BETAALDP
1595;4.28376318;52.081322499;T25H;06/11/1992;NULL;18/09/2015;NULL;518;518;'REINKENSTR 51 (1054)';BETAALDP
1597;4.279252478;52.085391569;T25J;06/11/1992;NULL;18/09/2015;NULL;518;518;'VALERIUSSTR 66 (1091)';BETAALDP
1597;4.279459701;52.085438614;T25J;06/11/1992;NULL;18/09/2015;NULL;518;518;'VALERIUSSTR 51 (1090)';BETAALDP
1600;4.245838296;52.067415132;T15;29/06/2000;NULL;01/09/2015;NULL;518;518;'DE S LOHMANPLEIN 313 (3459)';BETAALDP
1607;4.236583763;52.053722435;T20;06/11/1992;NULL;01/09/2015;NULL;518;518;'LOOSDUINSE HOOFDSTR 208 (1258)';BETAALDP
1607;4.238170071;52.054176902;T20;06/11/1992;NULL;01/09/2015;NULL;518;518;'LOOSDUINSE HOOFDSTR 96 (1257)';BETAALDP
1608;4.358692477;52.09221862;T21;06/11/1992;NULL;01/09/2015;NULL;518;518;'HET KLEINE LOO 408 (1259)';BETAALDP
1610;4.282512227;52.076851209;T25L;06/11/1992;NULL;18/09/2015;NULL;518;518;'REGENTESSEPLEIN 222 (1283)';BETAALDP
1610;4.283177414;52.076684689;T25L;06/11/1992;NULL;18/09/2015;NULL;518;518;'REGENTESSEPLEIN 8 (1284)';BETAALDP
1614;4.329209926;52.076039748;T01;16/04/1996;NULL;31/08/2015;NULL;518;518;'LEKSTR 185 (2492)';BETAALDP
1614;4.32785219;52.077377374;T01;16/04/1996;NULL;31/08/2015;NULL;518;518;'LEKSTR 153 (2496)';BETAALDP
1614;4.330374749;52.075418475;T01;16/04/1996;NULL;31/08/2015;NULL;518;518;'LEKSTR 162 (2493)';BETAALDP
1614;4.325926233;52.078505194;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'LEKSTR 63 (1328)';BETAALDP
1614;4.330194981;52.075852716;T01;16/04/1996;NULL;31/08/2015;NULL;518;518;'LEKSTR 156 (2495)';BETAALDP
1615;4.321833241;52.074330562;T01;16/04/1996;NULL;31/08/2015;NULL;518;518;'PLETTERIJKADE 17 (2503)';BETAALDP
1616;4.282875763;52.066266299;T28A;06/11/1992;NULL;16/09/2015;NULL;518;518;'DIERENSELAAN 193 (1356)';BETAALDP
1616;4.283006175;52.065982792;T28A;14/11/2006;NULL;16/09/2015;NULL;518;518;'DIERENSELAAN 200 (3771)';BETAALDP
1616;4.284802695;52.066530891;T28A;14/11/2006;NULL;16/09/2015;NULL;518;518;'DIERENSELAAN 98 (3772)';BETAALDP
1616;4.285794228;52.067059438;T28A;06/11/1992;NULL;16/09/2015;NULL;518;518;'DIERENSELAAN 25 (3770)';BETAALDP
1616;4.28379199;52.066435406;T28A;06/11/1992;NULL;16/09/2015;NULL;518;518;'DIERENSELAAN 155 (5067)';BETAALDP
1616;4.286011856;52.066902138;T28A;15/11/2006;NULL;16/09/2015;NULL;518;518;'DIERENSELAAN 24 (3773)';BETAALDP
1617;4.279091731;52.103031086;T43I;29/03/2001;NULL;08/09/2017;NULL;518;518;'BADHUISSTR 211 (3501)';BETAALDP
1617;4.279096587;52.103768442;T43I;06/11/1992;NULL;08/09/2017;NULL;518;518;'BADHUISSTR 198 (1357)';BETAALDP
1617;4.279228977;52.104643112;T43I;06/11/1992;NULL;08/09/2017;NULL;518;518;'BADHUISSTR 150 (1358)';BETAALDP
1617;4.279335695;52.105806286;T43I;06/11/1992;NULL;08/09/2017;NULL;518;518;'BADHUISSTR 16 (1359)';BETAALDP
1618;4.316977986;52.070018314;T30D;27/08/1997;NULL;20/04/2017;NULL;518;518;'HOEFKADE 101 (3677)';BETAALDP
1618;4.315072052;52.069138066;T30D;06/11/1992;NULL;20/04/2017;NULL;518;518;'HOEFKADE 115 (3512)';BETAALDP
1618;4.313370486;52.068244593;T30D;06/01/2004;NULL;20/04/2017;NULL;518;518;'HOEFKADE 602 (3652)';BETAALDP
1621;4.279811253;52.075966257;T25C;06/11/1992;NULL;18/09/2015;NULL;518;518;'BEEKLAAN 285 (1616)';BETAALDP
1621;4.280314826;52.075011204;T25B;06/08/1997;NULL;18/09/2015;NULL;518;518;'BEEKLAAN 242 (1615)';BETAALDP
1622;4.283235521;52.070660419;T33A;06/11/1992;NULL;21/09/2015;NULL;518;518;'LOOSDUINSEWEG 689 (1621)';BETAALDP
1623;4.305482456;52.085450832;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ALEXANDERSTR 14 (1640)';BETAALDP
1623;4.304512593;52.086731708;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ALEXANDERSTR 17 (1639)';BETAALDP
1623;4.305812672;52.085457683;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ALEXANDERSTR 11 (1641)';BETAALDP
1623;4.304206026;52.086747498;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ALEXANDERSTR 18 (1638)';BETAALDP
1624;4.311024999;52.087051801;T01;12/09/1994;NULL;31/08/2015;NULL;518;518;'FREDERIKSTR 221 (2362)';BETAALDP
1624;4.3102427;52.088419658;T01;12/09/1994;NULL;31/08/2015;NULL;518;518;'FREDERIKSTR 595 (2352)';BETAALDP
1624;4.310361262;52.087847478;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'FREDERIKSTR 561 (1647)';BETAALDP
1624;4.309751577;52.088525173;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'FREDERIKSTR 973 (1646)';BETAALDP
1625;4.305415135;52.086356151;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'PLEIN 1813 2 (1679)';BETAALDP
1625;4.304384468;52.086014552;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'PLEIN 1813 1 (1680)';BETAALDP
1626;4.303203093;52.085544061;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'SOPHIALAAN 3 (1688)';BETAALDP
1628;4.299126301;52.085390138;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'A PAULOWNASTR 85 (1710)';BETAALDP
1628;4.300494278;52.083593895;T01;18/07/1995;NULL;31/08/2015;NULL;518;518;'A PAULOWNASTR 18 (2436)';BETAALDP
1628;4.299458462;52.085067416;T01;10/04/2002;NULL;31/08/2015;NULL;518;518;'A PAULOWNASTR 54 (3570)';BETAALDP
1628;4.300183175;52.083903987;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'A PAULOWNASTR 35 (1709)';BETAALDP
1628;4.2986344;52.086843055;T01;10/04/2002;NULL;31/08/2015;NULL;518;518;'A PAULOWNASTR 117 (4805)';BETAALDP
1629;4.301262937;52.084306651;T01;15/05/1995;NULL;31/08/2015;NULL;518;518;'DE RUIJTERSTR 46 (1712)';BETAALDP
1629;4.299951727;52.085552021;T01;15/05/1995;NULL;31/08/2015;NULL;518;518;'DE RUIJTERSTR 63 (1711)';BETAALDP
1630;4.293518639;52.079079083;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ELANDSTR 439 (1726)';BETAALDP
1630;4.300145519;52.081938549;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ELANDSTR 24 (1723)';BETAALDP
1630;4.295855604;52.080186862;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ELANDSTR 113 (1728)';BETAALDP
1630;4.297479038;52.080823279;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ELANDSTR 79 (1724)';BETAALDP
1630;4.29495633;52.079726009;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ELANDSTR 180 (1725)';BETAALDP
1630;4.29872338;52.081351642;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ELANDSTR 46 (1720)';BETAALDP
1631;4.294266977;52.082075045;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'PR HENDRIKPLEIN 14 (1754)';BETAALDP
1632;4.297774554;52.080353356;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'VONDELSTR 220 (1765)';BETAALDP
1632;4.299907431;52.080480653;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'VONDELSTR 79 (1768)';BETAALDP
1632;4.300946769;52.080270599;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'VONDELSTR 48 (1770)';BETAALDP
1632;4.298671073;52.08051668;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'VONDELSTR 141 (1767)';BETAALDP
1632;4.299537916;52.080311966;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'VONDELSTR 114 (1766)';BETAALDP
1632;4.301080625;52.080429208;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'VONDELSTR 17 (1769)';BETAALDP
1633;4.288957167;52.081020202;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'W PYRMONTKADE 687 (1774)';BETAALDP
1633;4.290875506;52.079628819;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'W PYRMONTKADE 436 (1775)';BETAALDP
1633;4.29420836;52.077192272;T01;15/03/1994;NULL;31/08/2015;NULL;518;518;'W PYRMONTKADE 31 (2333)';BETAALDP
1634;4.302881811;52.085036289;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ZEESTR 62 (1787)';BETAALDP
1634;4.301544434;52.086107369;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'ZEESTR 84 (1788)';BETAALDP
